Polytope ID #	Polytope # (within H11)	H11	Basis from Toric Divisors	Toric from Basis Divisors	CY 2nd Chern Class (Basis)	CY Intersection Tensor (Basis)
248	207	3	{{J1,D5},{J2,D6},{J3,D7}}	{{2*J1+3*J2-J3,D1},{-2*J1-2*J2+J3,D2},{J1,D3},{-2*J1-2*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-7*J1^2+12*J2^2+6*J1*J3	{{{0,0,0},{0,2,6},{0,6,16}},{{0,2,6},{2,0,4},{6,4,24}},{{0,6,16},{6,4,24},{16,24,96}}}
249	208	3	{{J1,D4},{J2,D5},{J3,D6}}	{{J3,D1},{J2,D2},{J1,D3},{J1,D4},{J2,D5},{J3,D6},{2*J1+2*J2+2*J3,D7}}	5*J1^2+12*J1*J2+12*J1*J3+12*J2*J3	{{{0,0,0},{0,0,2},{0,2,0}},{{0,0,2},{0,0,0},{2,0,0}},{{0,2,0},{2,0,0},{0,0,0}}}
250	209	3	{{J1,D5},{J2,D6},{J3,D7}}	{{2*J1+2*J2-J3,D1},{2*J1+2*J2-J3,D2},{-2*J1-J2+J3,D3},{-3*J1-4*J2+2*J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-11*J1^2-2*J2^2+12*J1*J3+2*J2*J3-2*J3^2	{{{0,4,8},{4,2,10},{8,10,32}},{{4,2,10},{2,0,4},{10,4,24}},{{8,10,32},{10,4,24},{32,24,97}}}
251	210	3	{{J1,D5},{J2,D6},{J3,D7}}	{{3*J1+4*J2-2*J3,D1},{-J1-2*J2+J3,D2},{-2*J1-J2+J3,D3},{-J1-2*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	14/3*J1*J3+112/15*J2*J3-2*J3^2	{{{0,4,8},{4,2,10},{8,10,32}},{{4,2,10},{2,1,5},{10,5,25}},{{8,10,32},{10,5,25},{32,25,97}}}
252	211	3	{{J1,D5},{J2,D6},{J3,D7}}	{{4*J1-2*J2-J3,D1},{-3*J1+J2+J3,D2},{J1,D3},{-3*J1+J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-18*J1^2+14*J1*J2-3*J2^2+3*J2*J3+5/2*J3^2	{{{2,0,8},{0,-2,3},{8,3,26}},{{0,-2,3},{-2,-6,-2},{3,-2,16}},{{8,3,26},{3,-2,16},{26,16,72}}}
253	212	3	{{J1,D1},{J2,D4},{J3,D7}}	{{J1,D1},{-2*J1+J2-J3,D2},{-2*J1+J2-J3,D3},{J2,D4},{-2*J1+2*J2-J3,D5},{-5*J1+5*J2-3*J3,D6},{J3,D7}}	34*J2^2+52/5*J1*J3+6*J3^2	{{{9,0,-15},{0,0,0},{-15,0,25}},{{0,0,0},{0,1,0},{0,0,0}},{{-15,0,25},{0,0,0},{25,0,-40}}}
253	212	3	{{J1,D1},{J2,D4},{J3,D7}}	{{J1,D1},{-2*J1+J2-J3,D2},{-2*J1+J2-J3,D3},{J2,D4},{-2*J1+2*J2-J3,D5},{-5*J1+5*J2-3*J3,D6},{J3,D7}}	-36*J1*J2-44*J1*J3+37*J2*J3-28*J3^2	{{{8,-1,-15},{-1,-1,0},{-15,0,25}},{{-1,-1,0},{-1,0,0},{0,0,0}},{{-15,0,25},{0,0,0},{25,0,-40}}}
254	213	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-5*J1+J2+2*J3,D1},{3*J1-J2-J3,D2},{3*J1-J2-J3,D3},{-2*J1+J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-24*J1^2+13*J1*J2-2*J2^2+3/5*J2*J3+26/5*J3^2	{{{6,1,15},{1,-3,5},{15,5,35}},{{1,-3,5},{-3,-1,-5},{5,-5,15}},{{15,5,35},{5,-5,15},{35,15,80}}}
255	214	3	{{J1,D5},{J2,D6},{J3,D7}}	{{3*J1+5*J2-2*J3,D1},{-2*J1-2*J2+J3,D2},{-J1-2*J2+J3,D3},{-J1-2*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	14/3*J1*J3+53/6*J2*J3-2*J3^2	{{{-6,2,-4},{2,2,8},{-4,8,14}},{{2,2,8},{2,2,8},{8,8,32}},{{-4,8,14},{8,8,32},{14,32,100}}}
256	215	3	{{J1,D5},{J2,D6},{J3,D7}}	{{-J1+J2,D1},{2*J1+2*J2-J3,D2},{-J1-2*J2+J3,D3},{-J1-2*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-10*J2^2+2*J1*J3+6*J2*J3	{{{0,2,4},{2,2,8},{4,8,24}},{{2,2,8},{2,2,8},{8,8,30}},{{4,8,24},{8,8,30},{24,30,100}}}
257	216	3	{{J1,D5},{J2,D6},{J3,D7}}	{{9*J1-4*J2-2*J3,D1},{-2*J1+J2,D2},{-4*J1+2*J2+J3,D3},{-4*J1+2*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	26/9*J2^2+116/9*J1*J3-10*J2*J3-3*J3^2	{{{8,18,0},{18,36,9},{0,9,-18}},{{18,36,9},{36,72,18},{9,18,4}},{{0,9,-18},{9,18,4},{-18,4,-88}}}
258	217	3	{{J1,D1},{J2,D5},{J3,D7}}	{{J1,D1},{J2,D2},{J2,D3},{2*J1+J2+J3,D4},{J2,D5},{3*J1+4*J2+J3,D6},{J3,D7}}	58/3*J1*J2+22*J2^2+43/3*J2*J3-5/3*J3^2	{{{9,-3,-15},{-3,1,5},{-15,5,25}},{{-3,1,5},{1,0,0},{5,0,-10}},{{-15,5,25},{5,0,-10},{25,-10,-40}}}
259	218	3	{{J1,D1},{J2,D4},{J3,D7}}	{{J1,D1},{J2,D2},{2*J1+2*J2+J3,D3},{J2,D4},{2*J1+2*J2+J3,D5},{5*J1+6*J2+2*J3,D6},{J3,D7}}	212/5*J1*J2+49*J2^2+114/5*J1*J3+44*J2*J3+9*J3^2	{{{8,-2,-14},{-2,0,5},{-14,5,20}},{{-2,0,5},{0,0,0},{5,0,-10}},{{-14,5,20},{5,0,-10},{20,-10,-24}}}
260	219	3	{{J1,D3},{J2,D5},{J3,D7}}	{{-2*J1+J2-J3,D1},{J1,D2},{J1,D3},{2*J1+J3,D4},{J2,D5},{2*J1+2*J2+J3,D6},{J3,D7}}	14*J1*J2+5*J2^2+7*J2*J3-J3^2	{{{0,0,0},{0,2,2},{0,2,0}},{{0,2,2},{2,4,0},{2,0,-4}},{{0,2,0},{2,0,-4},{0,-4,0}}}
261	220	3	{{J1,D2},{J2,D5},{J3,D7}}	{{J1-2*J2,D1},{J1,D2},{J2,D3},{J2,D4},{J2,D5},{2*J1+J3,D6},{J3,D7}}	16*J1*J2-3*J2^2+2*J2*J3-2*J3^2	{{{8,4,2},{4,2,1},{2,1,-4}},{{4,2,1},{2,0,0},{1,0,-2}},{{2,1,-4},{1,0,-2},{-4,-2,8}}}
262	221	3	{{J1,D2},{J2,D5},{J3,D7}}	{{J1,D1},{J1,D2},{2*J1+J2+J3,D3},{2*J1+J2+J3,D4},{J2,D5},{6*J1+2*J2+3*J3,D6},{J3,D7}}	44*J1*J2+9*J2^2+16/3*J2*J3-13*J3^2	{{{0,0,0},{0,-2,3},{0,3,-2}},{{0,-2,3},{-2,2,0},{3,0,-6}},{{0,3,-2},{3,0,-6},{-2,-6,8}}}
263	222	3	{{J1,D5},{J2,D6},{J3,D7}}	{{3*J2-J3,D1},{J1,D2},{-J1-2*J2+J3,D3},{-J1-2*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-4*J1*J2+2*J1*J3+4*J2*J3	{{{0,0,0},{0,2,6},{0,6,16}},{{0,2,6},{2,4,12},{6,12,36}},{{0,6,16},{6,12,36},{16,36,104}}}
264	223	3	{{J1,D4},{J2,D5},{J3,D7}}	{{-3*J1-J2+J3,D1},{J1,D2},{J1,D3},{J1,D4},{J2,D5},{2*J1+2*J2-J3,D6},{J3,D7}}	-6*J1^2+5/3*J2*J3+4/3*J3^2	{{{0,2,3},{2,2,8},{3,8,17}},{{2,2,8},{2,2,8},{8,8,32}},{{3,8,17},{8,8,32},{17,32,83}}}
265	224	3	{{J1,D5},{J2,D6},{J3,D7}}	{{5*J1-2*J2-2*J3,D1},{-2*J1+J3,D2},{-2*J1+J2+J3,D3},{-2*J1+J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	32/5*J1*J2-3*J2^2-4*J2*J3+11/5*J3^2	{{{8,2,18},{2,-4,9},{18,9,36}},{{2,-4,9},{-4,-14,4},{9,4,18}},{{18,9,36},{9,4,18},{36,18,72}}}
266	225	3	{{J1,D4},{J2,D6},{J3,D7}}	{{J1+5*J2-2*J3,D1},{-J1-2*J2+J3,D2},{-J1-2*J2+J3,D3},{J1,D4},{-2*J2+J3,D5},{J2,D6},{J3,D7}}	-24*J2^2+18*J2*J3-2*J3^2	{{{2,-2,-4},{-2,2,4},{-4,4,8}},{{-2,2,4},{2,6,16},{4,16,42}},{{-4,4,8},{4,16,42},{8,42,108}}}
266	225	3	{{J1,D4},{J2,D6},{J3,D7}}	{{J1+5*J2-2*J3,D1},{-J1-2*J2+J3,D2},{-J1-2*J2+J3,D3},{J1,D4},{-2*J2+J3,D5},{J2,D6},{J3,D7}}	-6*J2^2+6*J2*J3	{{{0,-2,-4},{-2,2,4},{-4,4,8}},{{-2,2,4},{2,6,16},{4,16,42}},{{-4,4,8},{4,16,42},{8,42,108}}}
267	226	3	{{J1,D2},{J2,D6},{J3,D7}}	{{5*J1-J2+2*J3,D1},{J1,D2},{-4*J1+J2-2*J3,D3},{-4*J1+J2-2*J3,D4},{2*J1+J3,D5},{J2,D6},{J3,D7}}	34/5*J1*J2+6*J2*J3+4/5*J3^2	{{{0,4,2},{4,24,2},{2,2,-4}},{{4,24,2},{24,112,0},{2,0,-4}},{{2,2,-4},{2,0,-4},{-4,-4,8}}}
268	227	3	{{J1,D2},{J2,D5},{J3,D7}}	{{J1,D1},{J1,D2},{-2*J1+J2-J3,D3},{-2*J1+J2-J3,D4},{J2,D5},{-2*J1+3*J2-J3,D6},{J3,D7}}	-14*J1*J2+12*J2^2+2*J1*J3	{{{0,0,0},{0,2,0},{0,0,-2}},{{0,2,0},{2,8,0},{0,0,0}},{{0,0,-2},{0,0,0},{-2,0,8}}}
269	228	3	{{J1,D2},{J2,D6},{J3,D7}}	{{-7*J1+2*J2-4*J3,D1},{J1,D2},{4*J1-J2+2*J3,D3},{4*J1-J2+2*J3,D4},{-2*J1+J2-J3,D5},{J2,D6},{J3,D7}}	82/7*J1*J2-2*J2^2-150/7*J1*J3+13*J2*J3-13*J3^2	{{{0,8,4},{8,32,2},{4,2,-6}},{{8,32,2},{32,113,0},{2,0,-4}},{{4,2,-6},{2,0,-4},{-6,-4,8}}}
270	229	3	{{J1,D5},{J2,D6},{J3,D7}}	{{8*J1-3*J2-2*J3,D1},{-5*J1+2*J2+J3,D2},{J1,D3},{-5*J1+2*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-58*J1^2+19/2*J2^2+26*J1*J3+3*J2*J3-3*J3^2	{{{6,16,0},{16,42,1},{0,1,-2}},{{16,42,1},{42,104,12},{1,12,-14}},{{0,1,-2},{1,12,-14},{-2,-14,8}}}
271	230	3	{{J1,D5},{J2,D6},{J3,D7}}	{{2*J1+7*J2-3*J3,D1},{-J1-2*J2+J3,D2},{-J1-2*J2+J3,D3},{-J1-4*J2+2*J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-9*J2^2+4*J1*J3+21*J2*J3-6*J3^2	{{{8,-4,-4},{-4,2,2},{-4,2,2}},{{-4,2,2},{2,8,20},{2,20,48}},{{-4,2,2},{2,20,48},{2,48,113}}}
272	231	3	{{J1,D1},{J2,D5},{J3,D7}}	{{J1,D1},{J2,D2},{J2,D3},{2*J1+2*J2+J3,D4},{J2,D5},{3*J1+5*J2+J3,D6},{J3,D7}}	68/3*J1*J2+34*J2^2+41/3*J2*J3-5/3*J3^2	{{{9,-3,-12},{-3,1,4},{-12,4,16}},{{-3,1,4},{1,0,0},{4,0,-8}},{{-12,4,16},{4,0,-8},{16,-8,-16}}}
273	232	3	{{J1,D5},{J2,D6},{J3,D7}}	{{5*J1-3*J2-2*J3,D1},{-2*J1+J2+J3,D2},{-2*J1+J2+J3,D3},{-2*J1+J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	-6*J2^2-49/25*J2*J3+34/25*J3^2	{{{8,0,20},{0,0,0},{20,0,50}},{{0,0,0},{0,5,-8},{0,-8,12}},{{20,0,50},{0,-8,12},{50,12,107}}}
274	233	3	{{J1,D3},{J2,D5},{J3,D6}}	{{J1,D1},{J1,D2},{J1,D3},{-3*J1+J2-J3,D4},{J2,D5},{J3,D6},{12*J1-2*J2+4*J3,D7}}	-6*J1^2+6*J2^2-1/2*J2*J3	{{{0,2,1},{2,6,0},{1,0,-3}},{{2,6,0},{6,18,0},{0,0,0}},{{1,0,-3},{0,0,0},{-3,0,9}}}
275	234	3	{{J1,D3},{J2,D6}}	{{J1,D1},{J1,D2},{J1,D3},{3*J1+J2,D4},{6*J1+2*J2,D5},{J2,D6}}	48*J1^2+33*J1*J2+5*J2^2	{{{0,2},{2,-6}},{{2,-6},{-6,18}}}
276	235	3	{{J1,D1},{J2,D4},{J3,D7}}	{{J1,D1},{J2,D2},{J2,D3},{J2,D4},{2*J1+3*J2+J3,D5},{3*J1+6*J2+J3,D6},{J3,D7}}	48*J2^2-6*J3^2	{{{9,-3,-9},{-3,1,3},{-9,3,9}},{{-3,1,3},{1,0,0},{3,0,-6}},{{-9,3,9},{3,0,-6},{9,-6,0}}}
277	236	3	{{J1,D3},{J2,D6},{J3,D7}}	{{J1,D1},{J1,D2},{J1,D3},{-3*J1+J2-J3,D4},{9*J1-J2+3*J3,D5},{J2,D6},{J3,D7}}	-6*J1^2+6*J2^2-1/3*J2*J3	{{{0,2,1},{2,6,0},{1,0,-3}},{{2,6,0},{6,18,0},{0,0,0}},{{1,0,-3},{0,0,0},{-3,0,9}}}
278	237	3	{{J1,D3},{J2,D6},{J3,D7}}	{{J1,D1},{J1,D2},{J1,D3},{-3*J1+J2-J3,D4},{6*J1+2*J3,D5},{J2,D6},{J3,D7}}	-6*J1^2+6*J2^2	{{{0,2,1},{2,6,0},{1,0,-3}},{{2,6,0},{6,18,0},{0,0,0}},{{1,0,-3},{0,0,0},{-3,0,9}}}
279	238	3	{{J1,D3},{J2,D6},{J3,D7}}	{{J1,D1},{J1,D2},{J1,D3},{-3*J1+J2-J3,D4},{-6*J1+J2-2*J3,D5},{J2,D6},{J3,D7}}	-12*J1*J2+10/3*J2^2+J1*J3-1/3*J3^2	{{{0,3,1},{3,21,0},{1,0,-3}},{{3,21,0},{21,135,0},{0,0,0}},{{1,0,-3},{0,0,0},{-3,0,9}}}
280	239	3	{{J1,D1},{J2,D4},{J3,D7}}	{{J1,D1},{J2,D2},{J2,D3},{J2,D4},{2*J1+4*J2+J3,D5},{3*J1+7*J2+J3,D6},{J3,D7}}	64*J2^2-17*J2*J3-9*J3^2	{{{9,-3,-6},{-3,1,2},{-6,2,4}},{{-3,1,2},{1,0,0},{2,0,-4}},{{-6,2,4},{2,0,-4},{4,-4,8}}}
281	240	3	{{J1,D3},{J2,D6},{J3,D7}}	{{-8*J1+J2-3*J3,D1},{J1,D2},{J1,D3},{9*J1-J2+3*J3,D4},{-3*J1+J2-J3,D5},{J2,D6},{J3,D7}}	-78*J1^2+20*J1*J2+J2*J3+8*J3^2	{{{0,3,1},{3,25,0},{1,0,-3}},{{3,25,0},{25,203,0},{0,0,0}},{{1,0,-3},{0,0,0},{-3,0,9}}}
282	241	3	{{J1,D5},{J2,D6},{J3,D7}}	{{8*J1-5*J2-3*J3,D1},{-3*J1+2*J2+J3,D2},{-3*J1+2*J2+J3,D3},{-3*J1+2*J2+J3,D4},{J1,D5},{J2,D6},{J3,D7}}	41/32*J2^2-257/32*J2*J3-6*J3^2	{{{50,80,0},{80,128,0},{0,0,0}},{{80,128,0},{128,203,3},{0,3,-5}},{{0,0,0},{0,3,-5},{0,-5,8}}}
283	242	3	{{J1,D2},{J2,D6},{J3,D7}}	{{J1,D1},{J1,D2},{2*J1+J2,D3},{8*J1+4*J2+2*J3,D4},{12*J1+6*J2+3*J3,D5},{J2,D6},{J3,D7}}	-46*J2^2+92*J1*J3+46*J2*J3+11*J3^2	{{{0,0,0},{0,0,1},{0,1,-2}},{{0,0,1},{0,0,-2},{1,-2,0}},{{0,1,-2},{1,-2,0},{-2,0,8}}}
284	243	3	{{J1,D3},{J2,D4},{J3,D7}}	{{-J1+J2,D1},{J1,D2},{J1,D3},{J2,D4},{2*J1+4*J2+2*J3,D5},{3*J1+6*J2+3*J3,D6},{J3,D7}}	10*J1^2+92*J2^2+69*J2*J3+11*J3^2	{{{-1,0,1},{0,0,1},{1,1,-3}},{{0,0,1},{0,0,1},{1,1,-3}},{{1,1,-3},{1,1,-3},{-3,-3,9}}}
284	243	3	{{J1,D3},{J2,D4},{J3,D7}}	{{-J1+J2,D1},{J1,D2},{J1,D3},{J2,D4},{2*J1+4*J2+2*J3,D5},{3*J1+6*J2+3*J3,D6},{J3,D7}}	92*J2^2+23*J1*J3+46*J2*J3+11*J3^2	{{{0,0,0},{0,0,1},{0,1,-2}},{{0,0,1},{0,0,1},{1,1,-3}},{{0,1,-2},{1,1,-3},{-2,-3,8}}}
285	244	3	{{J1,D3},{J2,D4},{J3,D7}}	{{J2,D1},{J1,D2},{J1,D3},{J2,D4},{4*J1+4*J2+2*J3,D5},{6*J1+6*J2+3*J3,D6},{J3,D7}}	92*J1*J2+46*J1*J3+46*J2*J3+11*J3^2	{{{0,0,0},{0,0,1},{0,1,-2}},{{0,0,1},{0,0,0},{1,0,-2}},{{0,1,-2},{1,0,-2},{-2,-2,8}}}
