Polytope ID #	Polytope # (within H11)	H11	Basis from Toric Divisors	Toric from Basis Divisors	CY 2nd Chern Class (Basis)	CY Intersection Tensor (Basis)
314	29	4	{{J1,D2},{J2,D4},{J3,D6},{J4,D8}}	{{-J1+J2-J3,D1},{J1,D2},{2*J1+J3+J4,D3},{J2,D4},{2*J1+J3+J4,D5},{J3,D6},{4*J1-2*J2+2*J3+J4,D7},{J4,D8}}	4*J3^2+26*J2*J4+6*J4^2	{{{-2,0,2,0},{0,0,0,0},{2,0,-2,0},{0,0,0,4}},{{0,0,0,0},{0,0,0,0},{0,0,0,0},{0,0,0,4}},{{2,0,-2,0},{0,0,0,0},{-2,0,0,0},{0,0,0,0}},{{0,0,0,4},{0,0,0,4},{0,0,0,0},{4,4,0,-16}}}
314	29	4	{{J1,D2},{J2,D4},{J3,D6},{J4,D8}}	{{-J1+J2-J3,D1},{J1,D2},{2*J1+J3+J4,D3},{J2,D4},{2*J1+J3+J4,D5},{J3,D6},{4*J1-2*J2+2*J3+J4,D7},{J4,D8}}	2*J2*J3+4*J3^2+14*J3*J4-7*J4^2	{{{2,0,-2,-4},{0,0,0,0},{-2,0,2,4},{-4,0,4,8}},{{0,0,0,0},{0,-4,-4,4},{0,-4,-4,4},{0,4,4,0}},{{-2,0,2,4},{0,-4,-4,4},{2,-4,-8,0},{4,4,0,-8}},{{-4,0,4,8},{0,4,4,0},{4,4,0,-8},{8,0,-8,-16}}}
314	29	4	{{J1,D2},{J2,D4},{J3,D6},{J4,D8}}	{{-J1+J2-J3,D1},{J1,D2},{2*J1+J3+J4,D3},{J2,D4},{2*J1+J3+J4,D5},{J3,D6},{4*J1-2*J2+2*J3+J4,D7},{J4,D8}}	4*J3^2+26*J2*J4-12*J3*J4+6*J4^2	{{{2,0,-2,-4},{0,0,0,0},{-2,0,2,4},{-4,0,4,8}},{{0,0,0,0},{0,0,0,0},{0,0,0,0},{0,0,0,4}},{{-2,0,2,4},{0,0,0,0},{2,0,-4,-4},{4,0,-4,-4}},{{-4,0,4,8},{0,0,0,4},{4,0,-4,-4},{8,4,-4,-20}}}
314	29	4	{{J1,D2},{J2,D4},{J3,D6},{J4,D8}}	{{-J1+J2-J3,D1},{J1,D2},{2*J1+J3+J4,D3},{J2,D4},{2*J1+J3+J4,D5},{J3,D6},{4*J1-2*J2+2*J3+J4,D7},{J4,D8}}	20*J1*J4+2*J2*J4+10*J3*J4+6*J4^2	{{{2,0,-2,-4},{0,0,0,0},{-2,0,2,4},{-4,0,4,8}},{{0,0,0,0},{0,0,0,0},{0,0,0,0},{0,0,0,4}},{{-2,0,2,4},{0,0,0,0},{2,0,0,-8},{4,0,-8,0}},{{-4,0,4,8},{0,0,0,4},{4,0,-8,0},{8,4,0,-24}}}
315	30	4	{{J1,D2},{J2,D5},{J3,D7},{J4,D8}}	{{3*J1-J2+J3+2*J4,D1},{J1,D2},{J2,D3},{J2,D4},{J2,D5},{-4*J1+2*J2-2*J3-3*J4,D6},{J3,D7},{J4,D8}}	4*J2^2+2*J3^2+10*J3*J4	{{{2,-2,0,-4},{-2,2,0,4},{0,0,0,0},{-4,4,0,8}},{{-2,2,0,4},{2,4,0,0},{0,0,-8,4},{4,0,4,-8}},{{0,0,0,0},{0,0,-8,4},{0,-8,-16,4},{0,4,4,0}},{{-4,4,0,8},{4,0,4,-8},{0,4,4,0},{8,-8,0,-16}}}
316	31	4	{{J1,D4},{J2,D5},{J3,D6},{J4,D8}}	{{J1+J2-J3,D1},{-J1+J3,D2},{-J1+J3,D3},{J1,D4},{J2,D5},{J3,D6},{-2*J2+2*J3+J4,D7},{J4,D8}}	2*J2*J3+4*J3^2+8*J3*J4+J4^2	{{{2,-2,0,-4},{-2,2,0,4},{0,0,0,0},{-4,4,0,8}},{{-2,2,0,4},{2,0,2,0},{0,2,2,4},{4,0,4,-8}},{{0,0,0,0},{0,2,2,4},{0,2,0,4},{0,4,4,0}},{{-4,4,0,8},{4,0,4,-8},{0,4,4,0},{8,-8,0,-16}}}
316	31	4	{{J1,D4},{J2,D5},{J3,D6},{J4,D8}}	{{J1+J2-J3,D1},{-J1+J3,D2},{-J1+J3,D3},{J1,D4},{J2,D5},{J3,D6},{-2*J2+2*J3+J4,D7},{J4,D8}}	-2*J2^2+4*J2*J3+6*J3^2+8*J3*J4+2*J4^2	{{{0,-2,0,-4},{-2,2,0,4},{0,0,0,0},{-4,4,0,8}},{{-2,2,0,4},{2,0,2,0},{0,2,2,4},{4,0,4,-8}},{{0,0,0,0},{0,2,2,4},{0,2,0,4},{0,4,4,0}},{{-4,4,0,8},{4,0,4,-8},{0,4,4,0},{8,-8,0,-16}}}
317	32	4	{{J1,D3},{J2,D4},{J3,D6},{J4,D8}}	{{J1+2*J2-J3+J4,D1},{-J2+J3-J4,D2},{J1,D3},{J2,D4},{J3,D5},{J3,D6},{-2*J1-2*J2+2*J3-J4,D7},{J4,D8}}	2*J1*J3+4*J3^2+4*J3*J4-5/2*J4^2	{{{-6,2,-2,0},{2,-2,2,4},{-2,2,2,0},{0,4,0,-8}},{{2,-2,2,4},{-2,2,-2,-4},{2,-2,2,4},{4,-4,4,8}},{{-2,2,2,0},{2,-2,2,4},{2,2,4,0},{0,4,0,-8}},{{0,4,0,-8},{4,-4,4,8},{0,4,0,-8},{-8,8,-8,-16}}}
317	32	4	{{J1,D3},{J2,D4},{J3,D6},{J4,D8}}	{{J1+2*J2-J3+J4,D1},{-J2+J3-J4,D2},{J1,D3},{J2,D4},{J3,D5},{J3,D6},{-2*J1-2*J2+2*J3-J4,D7},{J4,D8}}	4*J3^2+5*J3*J4-3*J4^2	{{{2,-2,-2,0},{-2,2,2,0},{-2,2,2,0},{0,0,0,0}},{{-2,2,2,0},{2,-2,-2,0},{2,-2,2,4},{0,0,4,4}},{{-2,2,2,0},{2,-2,2,4},{2,2,4,0},{0,4,0,-8}},{{0,0,0,0},{0,0,4,4},{0,4,0,-8},{0,4,-8,-16}}}
317	32	4	{{J1,D3},{J2,D4},{J3,D6},{J4,D8}}	{{J1+2*J2-J3+J4,D1},{-J2+J3-J4,D2},{J1,D3},{J2,D4},{J3,D5},{J3,D6},{-2*J1-2*J2+2*J3-J4,D7},{J4,D8}}	4*J3^2-2*J2*J4+6*J3*J4-4*J4^2	{{{-2,2,-2,-4},{2,-2,2,4},{-2,2,2,0},{-4,4,0,-4}},{{2,-2,2,4},{-2,2,-2,-4},{2,-2,2,4},{4,-4,4,8}},{{-2,2,2,0},{2,-2,2,4},{2,2,4,0},{0,4,0,-8}},{{-4,4,0,-4},{4,-4,4,8},{0,4,0,-8},{-4,8,-8,-20}}}
317	32	4	{{J1,D3},{J2,D4},{J3,D6},{J4,D8}}	{{J1+2*J2-J3+J4,D1},{-J2+J3-J4,D2},{J1,D3},{J2,D4},{J3,D5},{J3,D6},{-2*J1-2*J2+2*J3-J4,D7},{J4,D8}}	2*J1*J3+6*J3^2+2*J3*J4-3/2*J4^2	{{{2,-2,-2,0},{-2,2,2,0},{-2,2,2,0},{0,0,0,0}},{{-2,2,2,0},{2,-6,-2,4},{2,-2,2,4},{0,4,4,0}},{{-2,2,2,0},{2,-2,2,4},{2,2,4,0},{0,4,0,-8}},{{0,0,0,0},{0,4,4,0},{0,4,0,-8},{0,0,-8,-16}}}
317	32	4	{{J1,D3},{J2,D4},{J3,D6},{J4,D8}}	{{J1+2*J2-J3+J4,D1},{-J2+J3-J4,D2},{J1,D3},{J2,D4},{J3,D5},{J3,D6},{-2*J1-2*J2+2*J3-J4,D7},{J4,D8}}	4*J3^2+2*J2*J4+4*J3*J4-2*J4^2	{{{2,-2,-2,0},{-2,2,2,0},{-2,2,2,0},{0,0,0,0}},{{-2,2,2,0},{2,-2,-2,0},{2,-2,2,4},{0,0,4,4}},{{-2,2,2,0},{2,-2,2,4},{2,2,4,0},{0,4,0,-8}},{{0,0,0,0},{0,0,4,4},{0,4,0,-8},{0,4,-8,-20}}}
317	32	4	{{J1,D3},{J2,D4},{J3,D6},{J4,D8}}	{{J1+2*J2-J3+J4,D1},{-J2+J3-J4,D2},{J1,D3},{J2,D4},{J3,D5},{J3,D6},{-2*J1-2*J2+2*J3-J4,D7},{J4,D8}}	2*J1*J4+2*J2*J4+10*J3*J4-4*J4^2	{{{-2,2,-2,-4},{2,-2,2,4},{-2,2,2,0},{-4,4,0,-4}},{{2,-2,2,4},{-2,2,-2,-4},{2,-2,2,4},{4,-4,4,8}},{{-2,2,2,0},{2,-2,2,4},{2,2,4,0},{0,4,0,-8}},{{-4,4,0,-4},{4,-4,4,8},{0,4,0,-8},{-4,8,-8,-24}}}
318	33	4	{{J1,D2},{J2,D6},{J3,D7},{J4,D8}}	{{-J1+J2-J3-J4,D1},{J1,D2},{3*J1-J2+J3+2*J4,D3},{-3*J1+2*J2-J3-2*J4,D4},{J2,D5},{J2,D6},{J3,D7},{J4,D8}}	4*J2^2+2*J3^2+10*J3*J4	{{{2,-2,0,-4},{-2,2,0,4},{0,0,0,0},{-4,4,0,8}},{{-2,2,0,4},{2,4,0,0},{0,0,-8,4},{4,0,4,-8}},{{0,0,0,0},{0,0,-8,4},{0,-8,-16,4},{0,4,4,0}},{{-4,4,0,8},{4,0,4,-8},{0,4,4,0},{8,-8,0,-16}}}
318	33	4	{{J1,D2},{J2,D6},{J3,D7},{J4,D8}}	{{-J1+J2-J3-J4,D1},{J1,D2},{3*J1-J2+J3+2*J4,D3},{-3*J1+2*J2-J3-2*J4,D4},{J2,D5},{J2,D6},{J3,D7},{J4,D8}}	4*J2^2+10*J3*J4+2*J4^2	{{{-2,-2,0,0},{-2,2,0,4},{0,0,0,0},{0,4,0,4}},{{-2,2,0,4},{2,4,0,0},{0,0,-8,4},{4,0,4,-8}},{{0,0,0,0},{0,0,-8,4},{0,-8,-16,0},{0,4,0,4}},{{0,4,0,4},{4,0,4,-8},{0,4,0,4},{4,-8,4,-16}}}
318	33	4	{{J1,D2},{J2,D6},{J3,D7},{J4,D8}}	{{-J1+J2-J3-J4,D1},{J1,D2},{3*J1-J2+J3+2*J4,D3},{-3*J1+2*J2-J3-2*J4,D4},{J2,D5},{J2,D6},{J3,D7},{J4,D8}}	10*J2*J3-4*J3^2+4*J3*J4+J4^2	{{{2,-2,0,-4},{-2,2,0,4},{0,0,0,0},{-4,4,0,8}},{{-2,2,0,4},{2,4,0,0},{0,0,-8,4},{4,0,4,-8}},{{0,0,0,0},{0,0,-8,4},{0,-8,-20,4},{0,4,4,0}},{{-4,4,0,8},{4,0,4,-8},{0,4,4,0},{8,-8,0,-16}}}
318	33	4	{{J1,D2},{J2,D6},{J3,D7},{J4,D8}}	{{-J1+J2-J3-J4,D1},{J1,D2},{3*J1-J2+J3+2*J4,D3},{-3*J1+2*J2-J3-2*J4,D4},{J2,D5},{J2,D6},{J3,D7},{J4,D8}}	J3^2+10*J2*J4+4*J3*J4-4*J4^2	{{{2,-2,0,-4},{-2,2,0,4},{0,0,0,0},{-4,4,0,8}},{{-2,2,0,4},{2,4,0,0},{0,0,-8,4},{4,0,4,-8}},{{0,0,0,0},{0,0,-8,4},{0,-8,-16,0},{0,4,0,4}},{{-4,4,0,8},{4,0,4,-8},{0,4,0,4},{8,-8,4,-20}}}
319	34	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1+2*J2-J3+J4,D1},{-J1+J3,D2},{-J2+J3-J4,D3},{-J1-2*J2+2*J3-J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	2*J1*J3+4*J3^2+4*J3*J4-5/2*J4^2	{{{-6,2,-2,0},{2,-2,2,4},{-2,2,2,0},{0,4,0,-8}},{{2,-2,2,4},{-2,2,-2,-4},{2,-2,2,4},{4,-4,4,8}},{{-2,2,2,0},{2,-2,2,4},{2,2,4,0},{0,4,0,-8}},{{0,4,0,-8},{4,-4,4,8},{0,4,0,-8},{-8,8,-8,-16}}}
319	34	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1+2*J2-J3+J4,D1},{-J1+J3,D2},{-J2+J3-J4,D3},{-J1-2*J2+2*J3-J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	4*J3^2+5*J3*J4-3*J4^2	{{{2,-2,-2,0},{-2,2,2,0},{-2,2,2,0},{0,0,0,0}},{{-2,2,2,0},{2,-2,-2,0},{2,-2,2,4},{0,0,4,4}},{{-2,2,2,0},{2,-2,2,4},{2,2,4,0},{0,4,0,-8}},{{0,0,0,0},{0,0,4,4},{0,4,0,-8},{0,4,-8,-16}}}
319	34	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1+2*J2-J3+J4,D1},{-J1+J3,D2},{-J2+J3-J4,D3},{-J1-2*J2+2*J3-J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	4*J3^2-2*J2*J4+6*J3*J4-4*J4^2	{{{-2,2,-2,-4},{2,-2,2,4},{-2,2,2,0},{-4,4,0,-4}},{{2,-2,2,4},{-2,2,-2,-4},{2,-2,2,4},{4,-4,4,8}},{{-2,2,2,0},{2,-2,2,4},{2,2,4,0},{0,4,0,-8}},{{-4,4,0,-4},{4,-4,4,8},{0,4,0,-8},{-4,8,-8,-20}}}
319	34	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1+2*J2-J3+J4,D1},{-J1+J3,D2},{-J2+J3-J4,D3},{-J1-2*J2+2*J3-J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-2*J1*J3+8*J3^2+2*J3*J4-3/2*J4^2	{{{-10,2,-2,0},{2,-2,2,4},{-2,2,2,0},{0,4,0,-8}},{{2,-2,2,4},{-2,2,-2,-4},{2,-2,2,4},{4,-4,4,8}},{{-2,2,2,0},{2,-2,2,4},{2,2,4,0},{0,4,0,-8}},{{0,4,0,-8},{4,-4,4,8},{0,4,0,-8},{-8,8,-8,-16}}}
319	34	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1+2*J2-J3+J4,D1},{-J1+J3,D2},{-J2+J3-J4,D3},{-J1-2*J2+2*J3-J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	4*J3^2+5*J3*J4-3*J4^2	{{{-10,2,-2,0},{2,-2,2,4},{-2,2,2,0},{0,4,0,-8}},{{2,-2,2,4},{-2,-2,-2,0},{2,-2,2,4},{4,0,4,4}},{{-2,2,2,0},{2,-2,2,4},{2,2,4,0},{0,4,0,-8}},{{0,4,0,-8},{4,0,4,4},{0,4,0,-8},{-8,4,-8,-16}}}
319	34	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1+2*J2-J3+J4,D1},{-J1+J3,D2},{-J2+J3-J4,D3},{-J1-2*J2+2*J3-J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	4*J3^2-2*J2*J4+6*J3*J4-4*J4^2	{{{-10,2,-2,0},{2,-2,2,4},{-2,2,2,0},{0,4,0,-8}},{{2,-2,2,4},{-2,2,-2,-4},{2,-2,2,4},{4,-4,4,8}},{{-2,2,2,0},{2,-2,2,4},{2,2,4,0},{0,4,0,-8}},{{0,4,0,-8},{4,-4,4,8},{0,4,0,-8},{-8,8,-8,-20}}}
319	34	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1+2*J2-J3+J4,D1},{-J1+J3,D2},{-J2+J3-J4,D3},{-J1-2*J2+2*J3-J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	2*J1*J3+6*J3^2+2*J3*J4-3/2*J4^2	{{{2,-2,-2,0},{-2,2,2,0},{-2,2,2,0},{0,0,0,0}},{{-2,2,2,0},{2,-6,-2,4},{2,-2,2,4},{0,4,4,0}},{{-2,2,2,0},{2,-2,2,4},{2,2,4,0},{0,4,0,-8}},{{0,0,0,0},{0,4,4,0},{0,4,0,-8},{0,0,-8,-16}}}
319	34	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1+2*J2-J3+J4,D1},{-J1+J3,D2},{-J2+J3-J4,D3},{-J1-2*J2+2*J3-J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	4*J3^2+2*J2*J4+4*J3*J4-2*J4^2	{{{2,-2,-2,0},{-2,2,2,0},{-2,2,2,0},{0,0,0,0}},{{-2,2,2,0},{2,-2,-2,0},{2,-2,2,4},{0,0,4,4}},{{-2,2,2,0},{2,-2,2,4},{2,2,4,0},{0,4,0,-8}},{{0,0,0,0},{0,0,4,4},{0,4,0,-8},{0,4,-8,-20}}}
319	34	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1+2*J2-J3+J4,D1},{-J1+J3,D2},{-J2+J3-J4,D3},{-J1-2*J2+2*J3-J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	2*J1*J4+2*J2*J4+10*J3*J4-4*J4^2	{{{-2,2,-2,-4},{2,-2,2,4},{-2,2,2,0},{-4,4,0,-4}},{{2,-2,2,4},{-2,2,-2,-4},{2,-2,2,4},{4,-4,4,8}},{{-2,2,2,0},{2,-2,2,4},{2,2,4,0},{0,4,0,-8}},{{-4,4,0,-4},{4,-4,4,8},{0,4,0,-8},{-4,8,-8,-24}}}
319	34	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1+2*J2-J3+J4,D1},{-J1+J3,D2},{-J2+J3-J4,D3},{-J1-2*J2+2*J3-J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-2*J1*J3+6*J3^2+4*J3*J4-5/2*J4^2	{{{-2,-2,-2,0},{-2,2,2,0},{-2,2,2,0},{0,0,0,0}},{{-2,2,2,0},{2,-6,-2,4},{2,-2,2,4},{0,4,4,0}},{{-2,2,2,0},{2,-2,2,4},{2,2,4,0},{0,4,0,-8}},{{0,0,0,0},{0,4,4,0},{0,4,0,-8},{0,0,-8,-16}}}
319	34	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1+2*J2-J3+J4,D1},{-J1+J3,D2},{-J2+J3-J4,D3},{-J1-2*J2+2*J3-J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	4*J3^2+2*J2*J4+4*J3*J4-2*J4^2	{{{-6,2,-2,-4},{2,-2,2,4},{-2,2,2,0},{-4,4,0,-4}},{{2,-2,2,4},{-2,-2,-2,0},{2,-2,2,4},{4,0,4,4}},{{-2,2,2,0},{2,-2,2,4},{2,2,4,0},{0,4,0,-8}},{{-4,4,0,-4},{4,0,4,4},{0,4,0,-8},{-4,4,-8,-20}}}
319	34	4	{{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	{{J1+2*J2-J3+J4,D1},{-J1+J3,D2},{-J2+J3-J4,D3},{-J1-2*J2+2*J3-J4,D4},{J1,D5},{J2,D6},{J3,D7},{J4,D8}}	-2*J1*J4-2*J2*J4+14*J3*J4-6*J4^2	{{{-6,2,-2,-4},{2,-2,2,4},{-2,2,2,0},{-4,4,0,-4}},{{2,-2,2,4},{-2,2,-2,-4},{2,-2,2,4},{4,-4,4,8}},{{-2,2,2,0},{2,-2,2,4},{2,2,4,0},{0,4,0,-8}},{{-4,4,0,-4},{4,-4,4,8},{0,4,0,-8},{-4,8,-8,-24}}}
320	35	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{-J1+J2+J3,D1},{J1-J2+J4,D2},{J1-J3+J4,D3},{J1,D4},{2*J1-J2-J3+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	4*J1^2+2*J2^2+6*J2*J3-20*J4^2	{{{-10,-4,-4,8},{-4,-4,0,4},{-4,0,-4,4},{8,4,4,-4}},{{-4,-4,0,4},{-4,-6,2,2},{0,2,-2,2},{4,2,2,-2}},{{-4,0,-4,4},{0,2,-2,2},{-4,-2,-2,2},{4,2,2,-2}},{{8,4,4,-4},{4,2,2,-2},{4,2,2,-2},{-4,-2,-2,2}}}
320	35	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{-J1+J2+J3,D1},{J1-J2+J4,D2},{J1-J3+J4,D3},{J1,D4},{2*J1-J2-J3+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	4*J1^2+2*J2^2+14*J2*J4-12*J4^2	{{{-6,-4,0,4},{-4,-4,0,4},{0,0,0,0},{4,4,0,0}},{{-4,-4,0,4},{-4,-6,2,2},{0,2,-2,2},{4,2,2,-2}},{{0,0,0,0},{0,2,-2,2},{0,-2,2,-2},{0,2,-2,2}},{{4,4,0,0},{4,2,2,-2},{0,2,-2,2},{0,-2,2,-2}}}
320	35	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{-J1+J2+J3,D1},{J1-J2+J4,D2},{J1-J3+J4,D3},{J1,D4},{2*J1-J2-J3+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	4*J1^2+6*J2*J3+2*J3^2-20*J4^2	{{{-10,-4,-4,8},{-4,-4,0,4},{-4,0,-4,4},{8,4,4,-4}},{{-4,-4,0,4},{-4,-2,-2,2},{0,-2,2,2},{4,2,2,-2}},{{-4,0,-4,4},{0,-2,2,2},{-4,2,-6,2},{4,2,2,-2}},{{8,4,4,-4},{4,2,2,-2},{4,2,2,-2},{-4,-2,-2,2}}}
320	35	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{-J1+J2+J3,D1},{J1-J2+J4,D2},{J1-J3+J4,D3},{J1,D4},{2*J1-J2-J3+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	4*J1^2+2*J3^2+14*J3*J4-12*J4^2	{{{-6,0,-4,4},{0,0,0,0},{-4,0,-4,4},{4,0,4,0}},{{0,0,0,0},{0,2,-2,-2},{0,-2,2,2},{0,-2,2,2}},{{-4,0,-4,4},{0,-2,2,2},{-4,2,-6,2},{4,2,2,-2}},{{4,0,4,0},{0,-2,2,2},{4,2,2,-2},{0,2,-2,-2}}}
320	35	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{-J1+J2+J3,D1},{J1-J2+J4,D2},{J1-J3+J4,D3},{J1,D4},{2*J1-J2-J3+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	4*J1^2+14*J2*J4+16*J3*J4+6*J4^2	{{{-2,0,0,0},{0,0,0,0},{0,0,0,0},{0,0,0,4}},{{0,0,0,0},{0,-2,2,-2},{0,2,-2,2},{0,-2,2,2}},{{0,0,0,0},{0,2,-2,2},{0,-2,2,-2},{0,2,-2,2}},{{0,0,0,4},{0,-2,2,2},{0,2,-2,2},{4,2,2,-6}}}
320	35	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{-J1+J2+J3,D1},{J1-J2+J4,D2},{J1-J3+J4,D3},{J1,D4},{2*J1-J2-J3+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	4*J1^2+16*J2*J4+14*J3*J4+6*J4^2	{{{-2,0,0,0},{0,0,0,0},{0,0,0,0},{0,0,0,4}},{{0,0,0,0},{0,2,-2,-2},{0,-2,2,2},{0,-2,2,2}},{{0,0,0,0},{0,-2,2,2},{0,2,-2,-2},{0,2,-2,2}},{{0,0,0,4},{0,-2,2,2},{0,2,-2,2},{4,2,2,-6}}}
320	35	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{-J1+J2+J3,D1},{J1-J2+J4,D2},{J1-J3+J4,D3},{J1,D4},{2*J1-J2-J3+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	10*J1*J4+2*J2*J4+4*J3*J4+6*J4^2	{{{2,0,0,-4},{0,0,0,0},{0,0,0,0},{-4,0,0,8}},{{0,0,0,0},{0,-2,2,-2},{0,2,-2,2},{0,-2,2,2}},{{0,0,0,0},{0,2,-2,2},{0,-2,2,-2},{0,2,-2,2}},{{-4,0,0,8},{0,-2,2,2},{0,2,-2,2},{8,2,2,-10}}}
320	35	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{-J1+J2+J3,D1},{J1-J2+J4,D2},{J1-J3+J4,D3},{J1,D4},{2*J1-J2-J3+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	10*J1*J4+4*J2*J4+2*J3*J4+6*J4^2	{{{2,0,0,-4},{0,0,0,0},{0,0,0,0},{-4,0,0,8}},{{0,0,0,0},{0,2,-2,-2},{0,-2,2,2},{0,-2,2,2}},{{0,0,0,0},{0,-2,2,2},{0,2,-2,-2},{0,2,-2,2}},{{-4,0,0,8},{0,-2,2,2},{0,2,-2,2},{8,2,2,-10}}}
320	35	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{-J1+J2+J3,D1},{J1-J2+J4,D2},{J1-J3+J4,D3},{J1,D4},{2*J1-J2-J3+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	10*J1*J2-4*J2^2+2*J2*J3-14*J4^2	{{{-10,-4,-4,8},{-4,-4,0,4},{-4,0,-4,4},{8,4,4,-4}},{{-4,-4,0,4},{-4,-10,2,2},{0,2,-2,2},{4,2,2,-2}},{{-4,0,-4,4},{0,2,-2,2},{-4,-2,-2,2},{4,2,2,-2}},{{8,4,4,-4},{4,2,2,-2},{4,2,2,-2},{-4,-2,-2,2}}}
320	35	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{-J1+J2+J3,D1},{J1-J2+J4,D2},{J1-J3+J4,D3},{J1,D4},{2*J1-J2-J3+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	10*J1*J2-4*J2^2+12*J2*J4-4*J4^2	{{{-6,-4,0,4},{-4,-4,0,4},{0,0,0,0},{4,4,0,0}},{{-4,-4,0,4},{-4,-10,2,2},{0,2,-2,2},{4,2,2,-2}},{{0,0,0,0},{0,2,-2,2},{0,-2,2,-2},{0,2,-2,2}},{{4,4,0,0},{4,2,2,-2},{0,2,-2,2},{0,-2,2,-2}}}
320	35	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{-J1+J2+J3,D1},{J1-J2+J4,D2},{J1-J3+J4,D3},{J1,D4},{2*J1-J2-J3+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	J2^2+12*J2*J3-7*J3^2-2*J4^2	{{{-10,-4,-4,8},{-4,-4,0,4},{-4,0,-4,4},{8,4,4,-4}},{{-4,-4,0,4},{-4,-10,2,2},{0,2,-2,2},{4,2,2,-2}},{{-4,0,-4,4},{0,2,-2,2},{-4,-2,-6,2},{4,2,2,-2}},{{8,4,4,-4},{4,2,2,-2},{4,2,2,-2},{-4,-2,-2,2}}}
320	35	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{-J1+J2+J3,D1},{J1-J2+J4,D2},{J1-J3+J4,D3},{J1,D4},{2*J1-J2-J3+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	J2^2+5*J3^2+12*J3*J4-14*J4^2	{{{-6,-4,-4,4},{-4,-4,0,4},{-4,0,-4,4},{4,4,4,0}},{{-4,-4,0,4},{-4,-10,2,2},{0,2,-2,2},{4,2,2,-2}},{{-4,0,-4,4},{0,2,-2,2},{-4,-2,-6,2},{4,2,2,-2}},{{4,4,4,0},{4,2,2,-2},{4,2,2,-2},{0,-2,-2,-2}}}
320	35	4	{{J1,D4},{J2,D6},{J3,D7},{J4,D8}}	{{-J1+J2+J3,D1},{J1-J2+J4,D2},{J1-J3+J4,D3},{J1,D4},{2*J1-J2-J3+J4,D5},{J2,D6},{J3,D7},{J4,D8}}	J2^2+12*J2*J4+2*J3*J4-7*J4^2	{{{-2,-4,0,0},{-4,-4,0,4},{0,0,0,0},{0,4,0,4}},{{-4,-4,0,4},{-4,-10,2,2},{0,2,-2,2},{4,2,2,-2}},{{0,0,0,0},{0,2,-2,2},{0,-2,2,-2},{0,2,-2,2}},{{0,4,0,4},{4,2,2,-2},{0,2,-2,2},{4,-2,2,-6}}}
